"","iso2c","year","income_pc","market_wealth","final_consumption","household_expenditure","share_capital_income","share_labor_income","labor_income","Pi","C","K","f","g","r","country"
"360","CZ",2017,35692.0782777792,1940158773553.86,84091850297.0855,211610274920.946,0.226081684231758,0.773918330669403,291113884808.831,291113884808.831,295702125218.032,1940158773553.86,0.00246770274738829,0.0434795714426133,0.0459472741900016,"Czechia"
"361","CZ",2018,36924.1367662913,1977145592792.01,89690586556.3474,218893342829.518,0.21054108440876,0.789458930492401,307306262983.011,307306262983.011,308583929385.866,1977145592792.01,0.000658537033293867,0.0190638105202079,0.0197223475535018,"Czechia"
"362","CZ",2019,37824.7293646666,2003748420935.38,93879565657.2941,224585542547.391,0.204159736633301,0.795840263366699,317414762990.046,317414762990.046,318465108204.685,2003748420935.38,0.00053124323189352,0.0134551690276915,0.0139864122595851,"Czechia"
"363","DE",1990,35402.0898776844,11061893476633.1,624224399573.472,1628376187868.13,0.251309752464294,0.748690247535706,2103723798806.88,2103723798806.88,2252600587441.6,11061893476633.1,0.013670081485042,0.0157190156448773,0.0293890971299194,"Germany"
"364","DE",1991,39852.9621717041,11744822211149.7,746419883853.697,1913845819329.52,0.230518966913223,0.769481003284454,2453713182220.46,2453713182220.46,2660265703183.21,11744822211149.7,0.0186724380775383,0.0617370557725293,0.0804094938500676,"Germany"
"365","DE",1992,40059.8699149793,12121835234677.1,735884445738.007,1977121439388.57,0.217389225959778,0.782610774040222,2527685539060.71,2527685539060.71,2713005885126.57,12121835234677.1,0.0157788975204695,0.0321003602054928,0.0478792577259623,"Germany"
"366","DE",1993,39096.0056066836,12105463831871.4,733331751553.223,1984393148437.85,0.212705612182617,0.787294387817383,2497996444513.04,2497996444513.04,2717724899991.08,12105463831871.4,0.0181266657419543,-0.0013505713028401,0.0167760944391142,"Germany"
"367","DE",1994,39832.7694836811,12277699515277.6,746238761623.786,2032596893429.43,0.220631375908852,0.77936863899231,2528208520346.18,2528208520346.18,2778835655053.21,12277699515277.6,0.0207036374803892,0.0142279292886478,0.0349315667690371,"Germany"
"368","DE",1995,40267.1815120149,12638082112683.6,812567345524.081,2058102573486.02,0.222080886363983,0.777919113636017,2558530725202.23,2558530725202.23,2870669919010.1,12638082112683.6,0.0254232638141586,0.0293526158510059,0.0547758796651645,"Germany"
"369","DE",1996,40571.1487757205,13028721738813.6,763541183860.697,2110843814107.79,0.225138410925865,0.774861574172974,2575161605674.68,2575161605674.68,2874384997968.48,13028721738813.6,0.0236763291792116,0.0309097236943832,0.0545860528735948,"Germany"
"370","DE",1997,41137.6209837244,13350663017664,765136965105.037,2142553349599.03,0.236462906002998,0.763537108898163,2576723299764.64,2576723299764.64,2907690314704.07,13350663017664,0.0254028769340784,0.0247101200949995,0.0501129970290779,"Germany"
"371","DE",1998,41754.1710580253,13742238515501.2,774209750785.416,2159168071990.76,0.240071684122086,0.759928345680237,2603374345694.29,2603374345694.29,2933377822776.18,13742238515501.2,0.0247181339717185,0.0293300413109896,0.0540481752827081,"Germany"
"372","DE",1999,42520.0124057759,14492451908738.2,791491793463.091,2211665993026.51,0.234357923269272,0.765642046928406,2672781655505.91,2672781655505.91,3003157786489.6,14492451908738.2,0.0240409254002566,0.0545917895684006,0.0786327149686572,"Germany"
"373","DE",2000,43584.7055362662,15255156295545.4,813056278499.32,2280884857186.97,0.225746914744377,0.774253070354462,2774273074178.28,2774273074178.28,3093941135686.29,15255156295545.4,0.0220575554447944,0.0526276983087582,0.0746852537535526,"Germany"
"374","DE",2001,43984.1169053603,15214695018599.2,821414720928.073,2319331645580.99,0.237951949238777,0.762048065662384,2760201792577.41,2760201792577.41,3140746366509.06,15214695018599.2,0.0249453081016787,-0.00265230169802273,0.022293006403656,"Germany"
"375","DE",2002,43757.2857099024,14907666989502.3,831129153943.154,2310754586062.26,0.237563326954842,0.76243668794632,2751995150520.58,2751995150520.58,3141883740005.41,14907666989502.3,0.0256257906588477,-0.0201797031568151,0.00544608750203258,"Germany"
"376","DE",2003,43918.0195065651,14654282900811.3,841627891207.582,2327934466274.16,0.241225644946098,0.75877434015274,2750356078872.88,2750356078872.88,3169562357481.74,14654282900811.3,0.0281201799653867,-0.0169968975608002,0.0111232824045866,"Germany"
"377","DE",2004,45071.4258464363,14697865161686.1,824837075308.35,2347503783638.96,0.271362900733948,0.728637099266052,2709893903030.73,2709893903030.73,3172340858947.31,14697865161686.1,0.0315571194473786,0.00297402890129992,0.0345311483486786,"Germany"
"378","DE",2005,45443.3751598191,14956302675281.9,829156659634.167,2379650553310.16,0.282343924045563,0.717656075954437,2689550063603.45,2689550063603.45,3208807212944.33,14956302675281.9,0.0353287462926564,0.0175833368147543,0.0529120831074107,"Germany"
"379","DE",2006,47543.1454783661,15334490831835.3,838689441080.136,2435139240831.04,0.304901331663132,0.695098638534546,2722307657173.14,2722307657173.14,3273828681911.18,15334490831835.3,0.0368754923400644,0.0252862064083809,0.0621616987484453,"Germany"
"380","DE",2007,48889.5939157367,15836826675641.8,844638772582.352,2433454707047.35,0.310467272996903,0.68953275680542,2773275970126.72,2773275970126.72,3278093479629.7,15836826675641.8,0.0329203959256964,0.0327585603796963,0.0656789563053927,"Germany"
"381","DE",2008,49213.0807778645,16262716057838.7,880373668026.913,2480147541513.13,0.290363907814026,0.709636092185974,2867559928352.45,2867559928352.45,3360521209540.04,16262716057838.7,0.0311275289730739,0.0268923434548889,0.0580198724279628,"Germany"
"382","DE",2009,46414.7780716434,16191157867303.1,893994800791.102,2411393966510.27,0.269260287284851,0.730739712715149,2777894850366.3,2777894850366.3,3305388767301.37,16191157867303.1,0.0324357822554993,-0.00440013773106395,0.0280356445244353,"Germany"
"383","DE",2010,48079.8671260162,16503194151026.1,925440460690.698,2431101441406.51,0.280510038137436,0.719489991664886,2828906459069.38,2828906459069.38,3356541902097.21,16503194151026.1,0.0325878758858469,0.0192720178680452,0.0518598937538921,"Germany"
"384","DE",2011,49333.9676701619,16739316135482.7,901279125758.01,2459081429334.55,0.284839391708374,0.715160608291626,2885960961405.52,2885960961405.52,3360360555092.56,16739316135482.7,0.0287459257490193,0.0143076535545679,0.0430535793035872,"Germany"
"385","DE",2012,49611.4152035973,17284066870779.7,951867367403.277,2487469537786.5,0.269746363162994,0.730253636837006,2964190343483.96,2964190343483.96,3439336905189.78,17284066870779.7,0.0283850641125436,0.0325431893924439,0.0609282535049875,"Germany"
"386","DE",2013,49761.5141845679,18173448480434.9,972773972035.976,2477793217193.88,0.268087357282638,0.731912672519684,2980666117336.89,2980666117336.89,3450567189229.86,18173448480434.9,0.0271869505832209,0.0514567327414569,0.0786436833246778,"Germany"
"387","DE",2014,50506.2205188545,19222531021218.7,994607890725.468,2478374608082.88,0.269757330417633,0.730242669582367,3024962150202.51,3024962150202.51,3472982498808.35,19222531021218.7,0.0246524675318595,0.0577261130111449,0.0823785805430044,"Germany"
"388","DE",2015,51222.5224719888,20454723989952.1,1010055949518.39,2490779848702.58,0.275002330541611,0.724997699260712,3053803148492.37,3053803148492.37,3500835798220.98,20454723989952.1,0.0232556602059921,0.0641014946144856,0.0873571548204777,"Germany"
"389","DE",2016,52344.0243647837,21885143902642,1043213492393.73,2533241674935.5,0.275479316711426,0.724520683288574,3128423431900.94,3128423431900.94,3576455167329.23,21885143902642,0.0219035825488707,0.0699310297901096,0.0918346123389803,"Germany"
"390","DE",2017,53516.4118313964,23512545753487.6,1066531678202.57,2579850168021.93,0.27351838350296,0.72648161649704,3218559856876.51,3218559856876.51,3646381846224.5,23512545753487.6,0.019548511595409,0.0743610303905378,0.0939095419859469,"Germany"
"391","DE",2018,54164.4624990131,25049615516805.4,1078563028900.03,2610780869102.24,0.259776562452316,0.740223407745361,3330091114191.17,3330091114191.17,3689343898002.27,25049615516805.4,0.0152791955230034,0.0653723241810066,0.08065151970401,"Germany"
"392","DE",2019,54586.4896786928,26514572342104.9,1114878256555.19,2642725431198.69,0.238327831029892,0.76167219877243,3463761145782.98,3463761145782.98,3757603687753.88,26514572342104.9,0.0117304212423448,0.0584822080130014,0.0702126292553463,"Germany"
"393","DE",2020,51440.1996488762,27852580922885.6,1175952178431.26,2499202870513.85,0.225391864776611,0.774608135223389,3326771679320.06,3326771679320.06,3675155048945.11,27852580922885.6,0.0131393169435289,0.0504631401750343,0.0636024571185632,"Germany"
"394","DK",1996,43748.3709731905,641264711620.104,66309223064.7154,137882976127.527,0.179344519972801,0.820655465126038,188524128526.997,188524128526.997,204192199192.242,641264711620.104,0.026478784098259,0.0837269126240636,0.110205696722323,"Denmark"
"395","DK",1997,44633.7311100556,697168552397.915,67180465778.3777,141831493051.234,0.181230828166008,0.818769156932831,192777854126.098,192777854126.098,209011958829.612,697168552397.915,0.0253157618208863,0.0871774787615786,0.112493240582465,"Denmark"
"396","DK",1998,45695.567466996,753597863773.983,69867401527.7125,145085547616.895,0.16757233440876,0.832427680492401,201407267467.837,201407267467.837,214952949144.607,753597863773.983,0.0194295649598353,0.0809407010427804,0.100370266002616,"Denmark"
"397","DK",1999,47071.8506328773,827427604386.792,72401883302.3891,144808024370.495,0.183942839503288,0.816057145595551,204112159339.939,204112159339.939,217209907672.884,827427604386.792,0.0173802885631239,0.0979696787396307,0.115349967302755,"Denmark"
"398","DK",2000,48186.4698118588,894802322937.416,73709334113.768,145288310728.178,0.205296292901039,0.794703722000122,204107607942.856,204107607942.856,218997644841.946,894802322937.416,0.0179955766766151,0.0814267232485627,0.0994222999251778,"Denmark"
"399","DK",2001,48453.537263879,905775976752.828,75657075003.0398,145268995010.535,0.190685361623764,0.809314608573914,209764818645.6,209764818645.6,220926070013.575,905775976752.828,0.0124734269032015,0.0122637743936423,0.0247372012968438,"Denmark"
"400","DK",2002,48863.297394518,900137116454.638,78088119032.7771,147384907260.838,0.187323018908501,0.812676966190338,213177734378.414,213177734378.414,225473026293.615,900137116454.638,0.0135743188500964,-0.00622544695698867,0.00734887189310769,"Denmark"
"401","DK",2003,49211.8605096295,927003078120.207,79229189860.1645,149488856227.955,0.186158865690231,0.813841164112091,215612917938.654,215612917938.654,228718046088.119,927003078120.207,0.0145590354068306,0.0298465213515305,0.0444055567583611,"Denmark"
"402","DK",2004,51024.6834426702,1012665835057.26,81190540022.5395,155392165316.354,0.212207496166229,0.787792503833771,216968177487.936,216968177487.936,236582705338.893,1012665835057.26,0.0211590752111971,0.0924082766917682,0.113567351902965,"Denmark"
"403","DK",2005,53837.9397199197,1169890625816.61,82201863228.2942,160411697244.211,0.232499599456787,0.767500400543213,223602711804.153,223602711804.153,242613560472.505,1169890625816.61,0.0187730720344458,0.155258314555914,0.17403138659036,"Denmark"
"404","DK",2006,56116.8867878023,1392395314393.77,84153482838.2864,164890887548.185,0.244406864047051,0.755593121051788,230132556064.162,230132556064.162,249044370386.472,1392395314393.77,0.0161654550476537,0.19019272713793,0.206358182185584,"Denmark"
"405","DK",2007,55447.1106478955,1504215208467.64,85199761262.0991,166307903133.218,0.215727418661118,0.78427255153656,236869987054.788,236869987054.788,251507664395.317,1504215208467.64,0.0105125873300593,0.0803075771068361,0.0908201644368954,"Denmark"
"406","DK",2008,54494.8806494233,1448016688763.03,88437002845.5742,167081206850.593,0.206958144903183,0.793041825294495,236645711648.857,236645711648.857,255518209696.167,1448016688763.03,0.0125464082141117,-0.0373606910688411,-0.0248142828547295,"Denmark"
"407","DK",2009,51427.930892475,1361810267067.88,93347982517.2343,162077657121.366,0.17806750535965,0.82193249464035,232970597945.265,232970597945.265,255425639638.601,1361810267067.88,0.0155074467494694,-0.0595341354586155,-0.044026688709146,"Denmark"
"408","DK",2010,53522.3361574487,1341164631110.33,93870825762.4993,163391967089.468,0.224831193685532,0.775168836116791,229629922381.743,229629922381.743,257262792851.967,1341164631110.33,0.0202912778222185,-0.0151604349422317,0.00513084287998686,"Denmark"
"409","DK",2011,53704.9130639502,1326426364695.81,91207302532.2114,164575916733.064,0.2362851947546,0.763714790344238,228070470395.478,228070470395.478,255783219265.276,1326426364695.81,0.0206631969162916,-0.0109891553002875,0.00967404161600411,"Denmark"
"410","DK",2012,53606.9059326612,1301793964616.66,91090442440.4687,165377560554.444,0.243286311626434,0.756713688373566,226374056041.133,226374056041.133,256468002994.913,1301793964616.66,0.0226879891374,-0.018570499452335,0.00411748968506497,"Denmark"
"411","DK",2013,54778.5863371514,1351466513343.53,90471093300.5477,166018915073.766,0.251855283975601,0.748144686222076,229608666905.689,229608666905.689,256490008374.314,1351466513343.53,0.0206494592840891,0.0381569972491734,0.0588064565332625,"Denmark"
"412","DK",2014,56366.4127856048,1417546206489.31,91502407235.5839,167492818562.697,0.26965594291687,0.73034405708313,231655650170.21,231655650170.21,258995225798.281,1417546206489.31,0.0202295620040431,0.0488948061186527,0.0691243681226958,"Denmark"
"413","DK",2015,56657.5185267382,1544411341501.12,92282191064.684,170952294747.016,0.259245216846466,0.740754783153534,237305728423.037,237305728423.037,263234485811.7,1544411341501.12,0.0182912960931821,0.0894962960861787,0.107787592179361,"Denmark"
"414","DK",2016,57972.7155986633,1609044474321.71,93039180270.0061,174881288257.192,0.258183717727661,0.741816282272339,244406828884.589,244406828884.589,267920468527.198,1609044474321.71,0.0152249850870393,0.0418496880227325,0.0570746731097717,"Denmark"
"415","DK",2017,59415.7418586415,1782914013596.58,93845974949.4237,178524253374.328,0.262525290250778,0.737474739551544,250352188064.165,250352188064.165,272370228323.752,1782914013596.58,0.0136839227323836,0.108057634235474,0.121741556967857,"Denmark"
"416","DK",2018,60410.6608161585,1934284604960.39,95161084546.6961,183545405330.117,0.261996328830719,0.738003671169281,256032332860.797,256032332860.797,278706489876.813,1934284604960.39,0.0127174708612429,0.0849006683493757,0.0976181392106185,"Denmark"
"417","DK",2019,61241.0513914325,2006865511733.99,94975539424.5806,183844445870.579,0.257348030805588,0.742651998996735,262508649515.814,262508649515.814,278819985295.16,2006865511733.99,0.00843274859217537,0.0375233854353545,0.0459561340275299,"Denmark"
"418","DK",2020,58797.9562438372,2133859418196.76,96303006927.2269,177338351389.378,0.269414156675339,0.730585873126984,249214704730.099,249214704730.099,273641358316.605,2133859418196.76,0.0121715448512547,0.0632797293691277,0.0754512742203824,"Denmark"
"419","DO",1996,8690.60133845772,35130678747.5239,2089203303.31736,56602630255.8565,0.30020746588707,0.699792504310608,48727834685.1293,48727834685.1293,58691833559.1739,35130678747.5239,0.330845418672747,0.166481877949507,0.497327296622254,"Dominican Republic"
"420","DO",2007,13058.5432052854,121142716155.445,11309545698.3004,88168202360.8948,0.433000564575195,0.566999435424805,69615688796.3736,69615688796.3736,99477748059.1951,121142716155.445,0.281935950616688,0.143741847773217,0.425677798389905,"Dominican Republic"
